"logFC" "logCPM" "F" "PValue" "FDR"
"LINC00339" -3.14144960635503 5.09652150871808 60.766277814448 2.45430478536297e-05 0.00307274235779335
"LOC105376686" -7.42353175465506 0.440449120761089 37.9612133312762 2.47439485660873e-05 0.00307274235779335
"ST6GALNAC4" -2.43694629704002 5.11737390483612 60.560367451855 2.48696907857511e-05 0.00307274235779335
"STMN4" 6.13259357082741 4.83080845234032 46.6390083385617 2.49940996904751e-05 0.00307274235779335
"ZNF462" 2.93500346046117 4.18257903780238 60.4625173823689 2.50644632893067e-05 0.00307274235779335
"HOXB3" 3.46631438809472 5.07232763409283 60.2307641525546 2.58578011282037e-05 0.00315313878119186
"LOC105376308" -4.79313563186028 -0.781638353648609 48.8299995148509 2.60373504429724e-05 0.00315823417410129
"AMHR2" -6.63500891713769 1.01601306510346 38.1380955047774 2.61904501923128e-05 0.00316008458241458
"C6" -6.02787679136759 5.13168039309468 54.8069414045958 2.70692498027017e-05 0.00324901859542899
"MUC6" -9.38700692662419 7.52517787717693 59.3503525624903 2.72900321254581e-05 0.0032584582628965
"NPY4R" 5.97691388629909 2.36479032576369 58.4770119896898 2.76239020829317e-05 0.00328123292876274
"LINC01251" -7.24642651420051 -0.459762450494698 38.934046424369 2.84301543559832e-05 0.00335959427119029
"HEPH" 5.55793661314757 6.04197530181285 58.112674139351 2.94026208449418e-05 0.00345307031413358
"KRT7" -5.48008883836699 4.15507938853583 58.4817085616373 2.95224332200734e-05 0.00345307031413358
"LOC107986170" -6.38501810441343 0.592283746820694 37.9591521315336 2.96774814469998e-05 0.0034535850871699
"LOC107985236" 2.12486151739015 4.52346266150377 57.8763461481011 2.9853137322119e-05 0.0034564806722706
"SSTR3" -4.67582846316215 1.2884451828891 53.7326070276514 3.05251441075548e-05 0.00348918181262518
"HYOU1" -2.45398740715543 7.23981204828325 57.4310098301264 3.07819680693385e-05 0.00348918181262518
"MATN4" -9.11427708689902 4.46127493933416 55.9856726106537 3.08081193591227e-05 0.00348918181262518
"CFAP97D2" -7.23449562094146 1.3847239555044 47.0783968545429 3.0870062249573e-05 0.00348918181262518
"P4HB" -3.48336074691315 10.1857059502791 57.37776559978 3.08965717759176e-05 0.00348918181262518
"LOC105375046" -9.49841326455389 0.0318483790718446 50.1758184239515 3.16802705315888e-05 0.00355891300446719
"HOMER2" -4.89332883466176 6.65118528564591 56.8520213757597 3.20601358183405e-05 0.00355891300446719
"C2CD4A" -4.90303494908915 0.575411464365226 54.9533723675816 3.20937704063473e-05 0.00355891300446719
"CD9" 2.74720623500288 7.11124973069442 56.8173608035312 3.21350051003145e-05 0.00355891300446719
"NLE1" -2.37708514381458 4.69064846609677 56.7343587352212 3.23237864344065e-05 0.00356131734957187
"SSR2" -1.93809909190698 7.28769757008913 56.6714051206387 3.24674078979507e-05 0.00356131734957187
"SLC30A8" -6.69194518481503 2.96605196383472 52.1134098718882 3.28695440762627e-05 0.00356430449621034
"ANXA10" -8.79454105669407 2.92284169968622 40.0935653466632 3.28918199182444e-05 0.00356430449621034
"ACTA1" 6.20099289588728 2.04098601061692 52.427635836802 3.30125517878332e-05 0.00356430449621034
"AMBP" -8.22403697330226 4.7502490640662 52.3815271169741 3.31786162477143e-05 0.00356430449621034
"PANX2" -2.85607214434743 4.59301359002054 56.7220299108535 3.32720245229667e-05 0.00356430449621034
"ADORA1" -5.21288882083634 4.37832601231871 56.1937423315623 3.4024019340844e-05 0.00362790996925046
"CLDN1" -5.7116177300853 4.72540851704616 55.9859861399263 3.42992597757706e-05 0.00364032652944232
"TMEM163" -5.15240786764911 4.45751290198894 55.8058728988407 3.47411143516738e-05 0.00365603345581506
"GLIPR2" 3.77365384522677 4.62808427857102 55.7259299551277 3.47662069080777e-05 0.00365603345581506
"CORO6" 3.22775969224427 5.78772414443619 55.5946478476041 3.50648813755631e-05 0.00367060459148304
"CNPY3-GNMT" -5.90731787406603 6.79307732195439 55.4624048740179 3.54107435382932e-05 0.00368996043461533
"LOC107986554" -3.82657291875503 0.637693299256771 55.5963114495669 3.56090513375169e-05 0.00369062255797514
"LOC112268081" -7.25978783935711 -0.461967390385193 56.701590227101 3.57390712266295e-05 0.00369062255797514
